change_id	change_type	ags_new	name_new	ags_old	name_old	change_date_stat
15/2009/0057-R	1	15084590	Zeitz, Stadt	15084140	Geußnitz	01.07.2009
15/2009/0057-R	1	15084590	Zeitz, Stadt	15084255	Kayna	01.07.2009
15/2009/0057-R	1	15084590	Zeitz, Stadt	15084370	Nonnewitz	01.07.2009
15/2009/0057-R	1	15084590	Zeitz, Stadt	15084585	Würchwitz	01.07.2009
15/2009/0058-R	1	15086140	Möckern, Stadt	15086135	Magdeburgerforth	01.07.2009
15/2009/0058-R	1	15086140	Möckern, Stadt	15086175	Reesdorf	01.07.2009
01/2009/0011-R	3	01054033	Friedrichstadt, Stadt	01054033	Friedrichstadt, Stadt	01.08.2009
15/2009/0059-R	3	15087070	Blankenheim	15087070	Blankenheim	01.08.2009
15/2009/0059-R	3	15087105	Burgsdorf	15087105	Burgsdorf	01.08.2009
15/2009/0059-R	3	15087260	Klostermansfeld	15087260	Klostermansfeld	01.08.2009
15/2009/0060-R	1	15089307	Seeland, Stadt	15089105	Friedrichsaue	01.08.2009
15/2009/0060-R	1	15089307	Seeland, Stadt	15089110	Frose	01.08.2009
15/2009/0060-R	3	15089115	Gatersleben	15089115	Gatersleben	01.08.2009
15/2009/0060-R	1	15089307	Seeland, Stadt	15089180	Hoym, Stadt	01.08.2009
15/2009/0060-R	1	15089307	Seeland, Stadt	15089215	Nachterstedt	01.08.2009
15/2009/0060-R	1	15089307	Seeland, Stadt	15089300	Schadeleben	01.08.2009
15/2009/0061-R	1	15085145	Harzgerode, Stadt	15085070	Dankerode	01.08.2009
15/2009/0061-R	1	15085145	Harzgerode, Stadt	15085130	Güntersberge, Stadt	01.08.2009
15/2009/0061-R	3	15085145	Harzgerode, Stadt	15085145	Harzgerode, Stadt	01.08.2009
15/2009/0061-R	1	15085145	Harzgerode, Stadt	15085195	Königerode	01.08.2009
15/2009/0061-R	3	15085220	Neudorf	15085220	Neudorf	01.08.2009
15/2009/0061-R	1	15085145	Harzgerode, Stadt	15085270	Schielo	01.08.2009
15/2009/0061-R	1	15085145	Harzgerode, Stadt	15085290	Siptenfelde	01.08.2009
15/2009/0061-R	1	15085145	Harzgerode, Stadt	15085315	Straßberg	01.08.2009
15/2009/0062-R	1	15082015	Bitterfeld-Wolfen, Stadt	15082020	Bobbau	01.09.2009
16/2009/0006-R	1	16061017	Breitenworbis	16061005	Bernterode (bei Worbis)	01.09.2009
01/2009/0012-R	3	01057008	Bönebüttel	01057008	Bönebüttel	2009-10-01 00:00:00
07/2009/0007-R	4	07331073	Wörrstadt, Stadt	07331073	Wörrstadt	2009-10-01 00:00:00
07/2009/0008-R	4	07140125	Rheinböllen, Stadt	07140125	Rheinböllen	2009-10-01 00:00:00
13/2009/0016-R	1	13055009	Burg Stargard, Stadt	13055068	Teschendorf	2009-10-01 00:00:00
15/2009/0063-R	1	15085330	Thale, Stadt	15085115	Friedrichsbrunn	01.10.2009
15/2009/0063-R	1	15085330	Thale, Stadt	15085305	Stecklenberg	01.10.2009
14/2009/0012-R	1	14523245	Muldenhammer	14523140	Hammerbrücke	2009-10-01 00:00:00
14/2009/0012-R	1	14523245	Muldenhammer	14523220	Morgenröthe-Rautenkranz	2009-10-01 00:00:00
14/2009/0012-R	1	14523245	Muldenhammer	14523400	Tannenbergsthal	2009-10-01 00:00:00
14/2009/0013-R	1	14627060	Großenhain, Stadt	14627330	Wildenhain	2009-10-01 00:00:00
14/2009/0013-R	3	14627350	Zabeltitz	14627350	Zabeltitz	2009-10-01 00:00:00
05/2009/0002-R	1	05334002	Aachen, Stadt	05313000	Aachen, Stadt	2009-10-01 00:00:00
05/2009/0002-R	3	05334004	Alsdorf, Stadt	05354004	Alsdorf, Stadt	2009-10-01 00:00:00
05/2009/0002-R	3	05334008	Baesweiler, Stadt	05354008	Baesweiler, Stadt	2009-10-01 00:00:00
05/2009/0002-R	3	05334012	Eschweiler, Stadt	05354012	Eschweiler, Stadt	2009-10-01 00:00:00
05/2009/0002-R	3	05334016	Herzogenrath, Stadt	05354016	Herzogenrath, Stadt	2009-10-01 00:00:00
05/2009/0002-R	3	05334020	Monschau, Stadt	05354020	Monschau, Stadt	2009-10-01 00:00:00
05/2009/0002-R	3	05334024	Roetgen	05354024	Roetgen	2009-10-01 00:00:00
05/2009/0002-R	3	05334028	Simmerath	05354028	Simmerath	2009-10-01 00:00:00
05/2009/0002-R	3	05334032	Stolberg (Rhld.), Stadt	05354032	Stolberg (Rhld.), Stadt	2009-10-01 00:00:00
05/2009/0002-R	3	05334036	Würselen, Stadt	05354036	Würselen, Stadt	2009-10-01 00:00:00
13/2009/0017-R	4	13058117	Schildetal 	13058117	Badow-Renzow 	2009-11-01 00:00:00
07/2009/0009-R	4	07135083	Ulmen, Stadt	07135083	Ulmen	2009-11-01 00:00:00
15/2009/0065-R	1	15085330	Thale, Stadt	15085115	Friedrichsbrunn	2009-12-01 00:00:00
15/2009/0065-R	1	15085330	Thale, Stadt	15085305	Stecklenberg	2009-12-01 00:00:00
16/2009/0008-R	1	16067087	Nesse-Apfelstädt	16067001	Apfelstädt	2009-12-01 00:00:00
16/2009/0008-R	1	16067087	Nesse-Apfelstädt	16067024	Gamstädt	2009-12-01 00:00:00
16/2009/0008-R	1	16067087	Nesse-Apfelstädt	16067041	Ingersleben	2009-12-01 00:00:00
16/2009/0008-R	1	16067087	Nesse-Apfelstädt	16067051	Neudietendorf	2009-12-01 00:00:00
15/2009/0066-R	1	15083205	Erxleben	15083110	Bregenstedt	2009-12-01 00:00:00
15/2009/0067-R	1	15084300	Löbitz	15084525	Utenbach	2009-12-01 00:00:00
15/2009/0068-R	1	15088205	Leuna, Stadt	15088350	Spergau	2009-12-01 00:00:00
15/2009/0068-R	1	15088205	Leuna, Stadt	15088110	Friedensdorf	2009-12-01 00:00:00
15/2009/0068-R	1	15088205	Leuna, Stadt	15088130	Günthersdorf	2009-12-01 00:00:00
15/2009/0068-R	1	15088205	Leuna, Stadt	15088145	Horburg-Maßlau	2009-12-01 00:00:00
15/2009/0068-R	1	15088205	Leuna, Stadt	15088165	Kötschlitz	2009-12-01 00:00:00
15/2009/0068-R	1	15088205	Leuna, Stadt	15088170	Kötzschau	2009-12-01 00:00:00
15/2009/0068-R	1	15088205	Leuna, Stadt	15088175	Kreypau	2009-12-01 00:00:00
15/2009/0068-R	1	15088205	Leuna, Stadt	15088310	Rodden	2009-12-01 00:00:00
15/2009/0068-R	1	15088205	Leuna, Stadt	15088390	Zöschen	2009-12-01 00:00:00
15/2009/0068-R	1	15088205	Leuna, Stadt	15088395	Zweimen	2009-12-01 00:00:00
15/2009/0069-R	3	15088205	Leuna, Stadt	15088205	Leuna, Stadt	2009-12-01 00:00:00
15/2009/0069-R	3	15088375	Wallendorf (Luppe)	15088375	Wallendorf (Luppe)	2009-12-01 00:00:00
