change_id	change_type	ags_new	name_new	ags_old	name_old	change_date_stat
01/2008/0010-R	3	01057048	Lütjenburg, Stadt	01057048	Lütjenburg, Stadt	2008-01-01
01/2008/0011-R	3	01051005	Barkenholm	01051005	Barkenholm	2008-01-01
01/2008/0011-R	3	01051008	Bergewöhrden	01051008	Bergewöhrden	2008-01-01
01/2008/0011-R	3	01051020	Delve	01051020	Delve	2008-01-01
01/2008/0011-R	3	01051030	Fedderingen	01051030	Fedderingen	2008-01-01
01/2008/0011-R	3	01051036	Glüsing	01051036	Glüsing	2008-01-01
01/2008/0011-R	3	01051040	Hägen	01051040	Hägen	2008-01-01
01/2008/0011-R	3	01051049	Hennstedt	01051049	Hennstedt	2008-01-01
01/2008/0011-R	3	01051053	Hollingstedt	01051053	Hollingstedt	2008-01-01
01/2008/0011-R	3	01051060	Kleve	01051060	Kleve	2008-01-01
01/2008/0011-R	3	01051068	Linden	01051068	Linden	2008-01-01
01/2008/0011-R	3	01051080	Norderheistedt	01051080	Norderheistedt	2008-01-01
01/2008/0011-R	3	01051102	Schlichting	01051102	Schlichting	2008-01-01
01/2008/0011-R	3	01051111	Süderheistedt	01051111	Süderheistedt	2008-01-01
01/2008/0011-R	3	01051133	Wiemerstedt	01051133	Wiemerstedt	2008-01-01
01/2008/0011-R	3	01051038	Groven	01051038	Groven	2008-01-01
01/2008/0011-R	3	01051047	Hemme	01051047	Hemme	2008-01-01
01/2008/0011-R	3	01051058	Karolinenkoog	01051058	Karolinenkoog	2008-01-01
01/2008/0011-R	3	01051061	Krempel	01051061	Krempel	2008-01-01
01/2008/0011-R	3	01051065	Lehe	01051065	Lehe	2008-01-01
01/2008/0011-R	3	01051071	Lunden	01051071	Lunden	2008-01-01
01/2008/0011-R	3	01051092	Rehm-Flehde-Bargen	01051092	Rehm-Flehde-Bargen	2008-01-01
01/2008/0011-R	3	01051096	Sankt Annen	01051096	Sankt Annen	2008-01-01
01/2008/0011-R	3	01051019	Dellstedt	01051019	Dellstedt	2008-01-01
01/2008/0011-R	3	01051023	Dörpling	01051023	Dörpling	2008-01-01
01/2008/0011-R	3	01051035	Gaushorn	01051035	Gaushorn	2008-01-01
01/2008/0011-R	3	01051052	Hövede	01051052	Hövede	2008-01-01
01/2008/0011-R	3	01051088	Pahlen	01051088	Pahlen	2008-01-01
01/2008/0011-R	3	01051100	Schalkholz	01051100	Schalkholz	2008-01-01
01/2008/0011-R	3	01051114	Tellingstedt	01051114	Tellingstedt	2008-01-01
01/2008/0011-R	3	01051117	Tielenhemme	01051117	Tielenhemme	2008-01-01
01/2008/0011-R	3	01051120	Wallen	01051120	Wallen	2008-01-01
01/2008/0011-R	3	01051125	Welmbüttel	01051125	Welmbüttel	2008-01-01
01/2008/0011-R	3	01051131	Westerborstel	01051131	Westerborstel	2008-01-01
01/2008/0011-R	3	01051136	Wrohm	01051136	Wrohm	2008-01-01
01/2008/0011-R	3	01051139	Süderdorf	01051139	Süderdorf	2008-01-01
01/2008/0012-R	3	01061012	Blomesche Wildnis	01061012	Blomesche Wildnis	2008-01-01
01/2008/0012-R	3	01061015	Borsfleth	01061015	Borsfleth	2008-01-01
01/2008/0012-R	3	01061027	Engelbrechtsche Wildnis	01061027	Engelbrechtsche Wildnis	2008-01-01
01/2008/0012-R	3	01061037	Herzhorn	01061037	Herzhorn	2008-01-01
01/2008/0012-R	3	01061054	Krempdorf	01061054	Krempdorf	2008-01-01
01/2008/0012-R	3	01061074	Neuendorf b. Elmshorn	01061074	Neuendorf b. Elmshorn	2008-01-01
01/2008/0012-R	3	01061118	Kollmar	01061118	Kollmar	2008-01-01
01/2008/0013-R	3	01061065	Lohbarbek	01061065	Lohbarbek	2008-01-01
01/2008/0013-R	3	01061098	Schlotfeld	01061098	Schlotfeld	2008-01-01
01/2008/0013-R	3	01061100	Silzen	01061100	Silzen	2008-01-01
01/2008/0013-R	3	01061114	Winseldorf	01061114	Winseldorf	2008-01-01
01/2008/0014-R	3	01054019	Bredstedt, Stadt	01054019	Bredstedt, Stadt	2008-01-01
01/2008/0014-R	3	01054002	Ahrenshöft	01054002	Ahrenshöft	2008-01-01
01/2008/0014-R	3	01054006	Almdorf	01054006	Almdorf	2008-01-01
01/2008/0014-R	3	01054012	Bohmstedt	01054012	Bohmstedt	2008-01-01
01/2008/0014-R	3	01054020	Breklum	01054020	Breklum	2008-01-01
01/2008/0014-R	3	01054024	Drelsdorf	01054024	Drelsdorf	2008-01-01
01/2008/0014-R	3	01054037	Goldebek	01054037	Goldebek	2008-01-01
01/2008/0014-R	3	01054038	Goldelund	01054038	Goldelund	2008-01-01
01/2008/0014-R	3	01054045	Högel	01054045	Högel	2008-01-01
01/2008/0014-R	3	01054059	Joldelund	01054059	Joldelund	2008-01-01
01/2008/0014-R	3	01054071	Kolkerheide	01054071	Kolkerheide	2008-01-01
01/2008/0014-R	3	01054080	Lütjenholm	01054080	Lütjenholm	2008-01-01
01/2008/0014-R	3	01054121	Sönnebüll	01054121	Sönnebüll	2008-01-01
01/2008/0014-R	3	01054128	Struckum	01054128	Struckum	2008-01-01
01/2008/0014-R	3	01054146	Vollstedt	01054146	Vollstedt	2008-01-01
01/2008/0014-R	3	01054010	Bargum	01054010	Bargum	2008-01-01
01/2008/0014-R	3	01054014	Bordelum	01054014	Bordelum	2008-01-01
01/2008/0014-R	3	01054075	Langenhorn	01054075	Langenhorn	2008-01-01
01/2008/0014-R	3	01054093	Ockholm	01054093	Ockholm	2008-01-01
01/2008/0015-R	3	01054113	Sankt Peter-Ording	01054113	Sankt Peter-Ording	2008-01-01
01/2008/0017-R	3	01054023	Drage	01054023	Drage	2008-01-01
01/2008/0017-R	3	01054033	Friedrichstadt, Stadt	01054033	Friedrichstadt, Stadt	2008-01-01
01/2008/0017-R	3	01054070	Koldenbüttel	01054070	Koldenbüttel	2008-01-01
01/2008/0017-R	3	01054119	Seeth	01054119	Seeth	2008-01-01
01/2008/0017-R	3	01054141	Uelvesbüll	01054141	Uelvesbüll	2008-01-01
01/2008/0017-R	3	01054161	Witzwort	01054161	Witzwort	2008-01-01
01/2008/0017-R	3	01054007	Arlewatt	01054007	Arlewatt	2008-01-01
01/2008/0017-R	3	01054042	Hattstedt	01054042	Hattstedt	2008-01-01
01/2008/0017-R	3	01054043	Hattstedtermarsch	01054043	Hattstedtermarsch	2008-01-01
01/2008/0017-R	3	01054052	Horstedt	01054052	Horstedt	2008-01-01
01/2008/0017-R	3	01054097	Olderup	01054097	Olderup	2008-01-01
01/2008/0017-R	3	01054162	Wobbenbüll	01054162	Wobbenbüll	2008-01-01
01/2008/0017-R	3	01054026	Elisabeth-Sophien-Koog	01054026	Elisabeth-Sophien-Koog	2008-01-01
01/2008/0017-R	3	01054091	Nordstrand	01054091	Nordstrand	2008-01-01
01/2008/0017-R	3	01054032	Fresendelf	01054032	Fresendelf	2008-01-01
01/2008/0017-R	3	01054054	Hude	01054054	Hude	2008-01-01
01/2008/0017-R	3	01054084	Mildstedt	01054084	Mildstedt	2008-01-01
01/2008/0017-R	3	01054096	Oldersbek	01054096	Oldersbek	2008-01-01
01/2008/0017-R	3	01054099	Ostenfeld (Husum)	01054099	Ostenfeld (Husum)	2008-01-01
01/2008/0017-R	3	01054105	Ramstedt	01054105	Ramstedt	2008-01-01
01/2008/0017-R	3	01054106	Rantrum	01054106	Rantrum	2008-01-01
01/2008/0017-R	3	01054116	Schwabstedt	01054116	Schwabstedt	2008-01-01
01/2008/0017-R	3	01054120	Simonsberg	01054120	Simonsberg	2008-01-01
01/2008/0017-R	3	01054130	Süderhöft	01054130	Süderhöft	2008-01-01
01/2008/0017-R	3	01054132	Südermarsch	01054132	Südermarsch	2008-01-01
01/2008/0017-R	3	01054156	Winnert	01054156	Winnert	2008-01-01
01/2008/0017-R	3	01054157	Wisch	01054157	Wisch	2008-01-01
01/2008/0017-R	3	01054159	Wittbek	01054159	Wittbek	2008-01-01
01/2008/0018-R	3	01053003	Aumühle	01053003	Aumühle	2008-01-01
01/2008/0018-R	3	01053105	Sachsenwald (Forstgutsbez.),gemfr.Geb.	01053105	Sachsenwald (Forstgutsbez.),gemfr.Geb.	2008-01-01
01/2008/0018-R	3	01053133	Wohltorf	01053133	Wohltorf	2008-01-01
01/2008/0019-R	3	01059161	Sörup	01059161	Sörup	2008-01-01
01/2008/0020-R	3	01059001	Alt Bennebek	01059001	Alt Bennebek	2008-01-01
01/2008/0020-R	3	01059009	Börm	01059009	Börm	2008-01-01
01/2008/0020-R	3	01059020	Dörpstedt	01059020	Dörpstedt	2008-01-01
01/2008/0020-R	3	01059035	Groß Rheide	01059035	Groß Rheide	2008-01-01
01/2008/0020-R	3	01059050	Klein Bennebek	01059050	Klein Bennebek	2008-01-01
01/2008/0020-R	3	01059051	Klein Rheide	01059051	Klein Rheide	2008-01-01
01/2008/0020-R	3	01059053	Kropp	01059053	Kropp	2008-01-01
01/2008/0020-R	3	01059087	Tetenhusen	01059087	Tetenhusen	2008-01-01
01/2008/0020-R	3	01059005	Bergenhusen	01059005	Bergenhusen	2008-01-01
01/2008/0020-R	3	01059024	Erfde	01059024	Erfde	2008-01-01
01/2008/0020-R	3	01059058	Meggerdorf	01059058	Meggerdorf	2008-01-01
01/2008/0020-R	3	01059064	Norderstapel	01059064	Norderstapel	2008-01-01
01/2008/0020-R	3	01059085	Süderstapel	01059085	Süderstapel	2008-01-01
01/2008/0020-R	3	01059088	Tielen	01059088	Tielen	2008-01-01
01/2008/0020-R	3	01059096	Wohlde	01059096	Wohlde	2008-01-01
01/2008/0021-R	3	01057043	Laboe	01057043	Laboe	2008-01-01
01/2008/0021-R	3	01057073	Schönberg (Holstein)	01057073	Schönberg (Holstein)	2008-01-01
01/2008/0021-R	3	01057081	Stoltenberg	01057081	Stoltenberg	2008-01-01
01/2008/0022-R	3	01051048	Hemmingstedt	01051048	Hemmingstedt	2008-01-01
01/2008/0022-R	3	01051067	Lieth	01051067	Lieth	2008-01-01
01/2008/0022-R	3	01051069	Lohe-Rickelshof	01051069	Lohe-Rickelshof	2008-01-01
01/2008/0022-R	3	01051082	Nordhastedt	01051082	Nordhastedt	2008-01-01
01/2008/0022-R	3	01051113	Wöhrden	01051113	Wöhrden	2008-01-01
01/2008/0022-R	3	01051075	Neuenkirchen	01051075	Neuenkirchen	2008-01-01
01/2008/0022-R	3	01051087	Ostrohe	01051087	Ostrohe	2008-01-01
01/2008/0022-R	3	01051107	Stelle-Wittenwurth	01051107	Stelle-Wittenwurth	2008-01-01
01/2008/0022-R	3	01051122	Weddingstedt	01051122	Weddingstedt	2008-01-01
01/2008/0022-R	3	01051130	Wesseln	01051130	Wesseln	2008-01-01
01/2008/0022-R	3	01051081	Norderwöhrden	01051081	Norderwöhrden	2008-01-01
01/2008/0023-R	3	01058058	Gettorf	01058058	Gettorf	2008-01-01
01/2008/0024-R	3	01060089	Trappenkamp	01060089	Trappenkamp	2008-01-01
01/2008/0025-R	3	01054076	Leck	01054076	Leck	2008-01-01
01/2008/0025-R	3	01054088	Niebüll, Stadt	01054088	Niebüll, Stadt	2008-01-01
01/2008/0025-R	3	01054022	Dagebüll	01054022	Dagebüll	2008-01-01
01/2008/0025-R	3	01054109	Risum-Lindholm	01054109	Risum-Lindholm	2008-01-01
01/2008/0025-R	3	01054126	Stedesand	01054126	Stedesand	2008-01-01
01/2008/0025-R	3	01054165	Galmsbüll	01054165	Galmsbüll	2008-01-01
01/2008/0025-R	3	01054001	Achtrup	01054001	Achtrup	2008-01-01
01/2008/0025-R	3	01054018	Bramstedtlund	01054018	Bramstedtlund	2008-01-01
01/2008/0025-R	3	01054062	Karlum	01054062	Karlum	2008-01-01
01/2008/0025-R	3	01054068	Klixbüll	01054068	Klixbüll	2008-01-01
01/2008/0025-R	3	01054073	Ladelund	01054073	Ladelund	2008-01-01
01/2008/0025-R	3	01054124	Sprakebüll	01054124	Sprakebüll	2008-01-01
01/2008/0025-R	3	01054125	Stadum	01054125	Stadum	2008-01-01
01/2008/0025-R	3	01054136	Tinningstedt	01054136	Tinningstedt	2008-01-01
01/2008/0025-R	3	01054154	Westre	01054154	Westre	2008-01-01
01/2008/0025-R	3	01054167	Enge-Sande	01054167	Enge-Sande	2008-01-01
01/2008/0025-R	3	01054016	Bosbüll	01054016	Bosbüll	2008-01-01
01/2008/0025-R	3	01054017	Braderup	01054017	Braderup	2008-01-01
01/2008/0025-R	3	01054027	Ellhöft	01054027	Ellhöft	2008-01-01
01/2008/0025-R	3	01054048	Holm	01054048	Holm	2008-01-01
01/2008/0025-R	3	01054055	Humptrup	01054055	Humptrup	2008-01-01
01/2008/0025-R	3	01054077	Lexgaard	01054077	Lexgaard	2008-01-01
01/2008/0025-R	3	01054131	Süderlügum	01054131	Süderlügum	2008-01-01
01/2008/0025-R	3	01054142	Uphusum	01054142	Uphusum	2008-01-01
01/2008/0025-R	3	01054009	Aventoft	01054009	Aventoft	2008-01-01
01/2008/0025-R	3	01054034	Friedrich-Wilhelm-Lübke-Koog	01054034	Friedrich-Wilhelm-Lübke-Koog	2008-01-01
01/2008/0025-R	3	01054065	Klanxbüll	01054065	Klanxbüll	2008-01-01
01/2008/0025-R	3	01054086	Neukirchen	01054086	Neukirchen	2008-01-01
01/2008/0025-R	3	01054110	Rodenäs	01054110	Rodenäs	2008-01-01
01/2008/0025-R	3	01054166	Emmelsbüll-Horsbüll	01054166	Emmelsbüll-Horsbüll	2008-01-01
01/2008/0026-R	4	01054050	Hallig Hooge	01054050	Hooge	2008-01-01
01/2008/0027-R	3	01051010	Brickeln	01051010	Brickeln	2008-01-01
01/2008/0027-R	3	01051012	Buchholz	01051012	Buchholz	2008-01-01
01/2008/0027-R	3	01051016	Burg (Dithmarschen)	01051016	Burg (Dithmarschen)	2008-01-01
01/2008/0027-R	3	01051026	Eggstedt	01051026	Eggstedt	2008-01-01
01/2008/0027-R	3	01051032	Frestedt	01051032	Frestedt	2008-01-01
01/2008/0027-R	3	01051037	Großenrade	01051037	Großenrade	2008-01-01
01/2008/0027-R	3	01051051	Hochdonn	01051051	Hochdonn	2008-01-01
01/2008/0027-R	3	01051064	Kuden	01051064	Kuden	2008-01-01
01/2008/0027-R	3	01051089	Quickborn	01051089	Quickborn	2008-01-01
01/2008/0027-R	3	01051110	Süderhastedt	01051110	Süderhastedt	2008-01-01
01/2008/0027-R	3	01051003	Averlak	01051003	Averlak	2008-01-01
01/2008/0027-R	3	01051022	Dingen	01051022	Dingen	2008-01-01
01/2008/0027-R	3	01051024	Eddelak	01051024	Eddelak	2008-01-01
01/2008/0027-R	3	01051097	Sankt Michaelisdonn	01051097	Sankt Michaelisdonn	2008-01-01
01/2008/0028-R	3	01061049	Kellinghusen, Stadt	01061049	Kellinghusen, Stadt	2008-01-01
01/2008/0028-R	3	01061042	Hohenlockstedt	01061042	Hohenlockstedt	2008-01-01
01/2008/0028-R	3	01061064	Lockstedt	01061064	Lockstedt	2008-01-01
01/2008/0028-R	3	01061005	Auufer	01061005	Auufer	2008-01-01
01/2008/0028-R	3	01061019	Brokstedt	01061019	Brokstedt	2008-01-01
01/2008/0028-R	3	01061028	Fitzbek	01061028	Fitzbek	2008-01-01
01/2008/0028-R	3	01061036	Hennstedt	01061036	Hennstedt	2008-01-01
01/2008/0028-R	3	01061038	Hingstheide	01061038	Hingstheide	2008-01-01
01/2008/0028-R	3	01061071	Mühlenbarbek	01061071	Mühlenbarbek	2008-01-01
01/2008/0028-R	3	01061080	Oeschebüttel	01061080	Oeschebüttel	2008-01-01
01/2008/0028-R	3	01061086	Poyenberg	01061086	Poyenberg	2008-01-01
01/2008/0028-R	3	01061088	Quarnstedt	01061088	Quarnstedt	2008-01-01
01/2008/0028-R	3	01061089	Rade	01061089	Rade	2008-01-01
01/2008/0028-R	3	01061093	Rosdorf	01061093	Rosdorf	2008-01-01
01/2008/0028-R	3	01061096	Sarlhusen	01061096	Sarlhusen	2008-01-01
01/2008/0028-R	3	01061103	Störkathen	01061103	Störkathen	2008-01-01
01/2008/0028-R	3	01061111	Wiedenborstel	01061111	Wiedenborstel	2008-01-01
01/2008/0028-R	3	01061112	Willenscharen	01061112	Willenscharen	2008-01-01
01/2008/0028-R	3	01061115	Wittenbergen	01061115	Wittenbergen	2008-01-01
01/2008/0028-R	3	01061116	Wrist	01061116	Wrist	2008-01-01
01/2008/0028-R	3	01061117	Wulfsmoor	01061117	Wulfsmoor	2008-01-01
01/2008/0029-R	3	01053025	Duvensee	01053025	Duvensee	2008-01-01
01/2008/0029-R	3	01053069	Koberg	01053069	Koberg	2008-01-01
01/2008/0029-R	3	01053077	Kühsen	01053077	Kühsen	2008-01-01
01/2008/0029-R	3	01053081	Lankau	01053081	Lankau	2008-01-01
01/2008/0029-R	3	01053096	Nusse	01053096	Nusse	2008-01-01
01/2008/0029-R	3	01053097	Panten	01053097	Panten	2008-01-01
01/2008/0029-R	3	01053099	Poggensee	01053099	Poggensee	2008-01-01
01/2008/0029-R	3	01053101	Ritzerau	01053101	Ritzerau	2008-01-01
01/2008/0029-R	3	01053127	Walksfelde	01053127	Walksfelde	2008-01-01
01/2008/0029-R	3	01053038	Grinau	01053038	Grinau	2008-01-01
01/2008/0029-R	3	01053039	Groß Boden	01053039	Groß Boden	2008-01-01
01/2008/0029-R	3	01053044	Groß Schenkenberg	01053044	Groß Schenkenberg	2008-01-01
01/2008/0029-R	3	01053068	Klinkrade	01053068	Klinkrade	2008-01-01
01/2008/0029-R	3	01053079	Labenz	01053079	Labenz	2008-01-01
01/2008/0029-R	3	01053085	Linau	01053085	Linau	2008-01-01
01/2008/0029-R	3	01053086	Lüchow	01053086	Lüchow	2008-01-01
01/2008/0029-R	3	01053108	Sandesneben	01053108	Sandesneben	2008-01-01
01/2008/0029-R	3	01053109	Schiphorst	01053109	Schiphorst	2008-01-01
01/2008/0029-R	3	01053112	Schönberg	01053112	Schönberg	2008-01-01
01/2008/0029-R	3	01053114	Schürensöhlen	01053114	Schürensöhlen	2008-01-01
01/2008/0029-R	3	01053118	Siebenbäumen	01053118	Siebenbäumen	2008-01-01
01/2008/0029-R	3	01053121	Sirksfelde	01053121	Sirksfelde	2008-01-01
01/2008/0029-R	3	01053122	Steinhorst	01053122	Steinhorst	2008-01-01
01/2008/0029-R	3	01053124	Stubben	01053124	Stubben	2008-01-01
01/2008/0029-R	3	01053130	Wentorf (Amt Sandesneben)	01053130	Wentorf (Amt Sandesneben)	2008-01-01
09/2008/0002-R	3	09572160	Wachenroth, Markt	09572160	Wachenroth, Markt	2008-01-01
15/2008/0001-R	1	15086055	Gommern, Stadt	15086165	Prödel	2008-01-01
15/2008/0002-R	1	15087370	Sangerhausen, Stadt	15087480	Wippra	2008-01-01
15/2008/0003-R	1	15089015	Aschersleben, Stadt	15089065	Drohndorf	2008-01-01
15/2008/0003-R	1	15089015	Aschersleben, Stadt	15089100	Freckleben	2008-01-01
15/2008/0003-R	1	15089015	Aschersleben, Stadt	15089210	Mehringen	2008-01-01
15/2008/0004-R	1	15091375	Wittenberg, Lutherstadt	15091115	Griebo	2008-01-01
15/2008/0005-R	1	15091060	Coswig (Anhalt), Stadt	15091385	Wörpen	2008-01-01
15/2008/0006-R	1	15088025	Bad Lauchstädt, Stadt	15088155	Klobikau	2008-01-01
15/2008/0006-R	1	15088025	Bad Lauchstädt, Stadt	15088070	Delitz am Berge	2008-01-01
15/2008/0006-R	1	15088025	Bad Lauchstädt, Stadt	15088325	Schafstädt, Stadt	2008-01-01
15/2008/0007-R	3	15084005	Abtlöbnitz	15084005	Abtlöbnitz	2008-01-01
15/2008/0007-R	3	15084020	Bad Kösen, Stadt	15084020	Bad Kösen, Stadt	2008-01-01
15/2008/0007-R	3	15084085	Crölpa-Löbschütz	15084085	Crölpa-Löbschütz	2008-01-01
15/2008/0007-R	3	15084240	Janisroda	15084240	Janisroda	2008-01-01
15/2008/0007-R	3	15084290	Leislau	15084290	Leislau	2008-01-01
15/2008/0007-R	3	15084395	Prießnitz	15084395	Prießnitz	2008-01-01
16/2008/0001-R	3	16076004	Berga/Elster, Stadt	16076004	Berga/Elster, Stadt	2008-01-01
16/2008/0001-R	3	16076047	Mohlsdorf	16076047	Mohlsdorf	2008-01-01
16/2008/0001-R	3	16076075	Teichwolframsdorf	16076075	Teichwolframsdorf	2008-01-01
15/2008/0008-R	1	15086140	Möckern, Stadt	15086225	Theeßen	2008-01-01
14/2008/0002-R	1	14191300	Schwarzenberg/Erzgeb., Stadt	14191240	Pöhla	2008-01-01
14/2008/0003-R	1	14191255	Raschau-Markersbach	14191230	Markersbach	2008-01-01
14/2008/0003-R	1	14191255	Raschau-Markersbach	14191250	Raschau	2008-01-01
14/2008/0004-R	1	14286270	Neusalza-Spremberg, Stadt	14286100	Friedersdorf	2008-01-01
