change_id	change_type	ags_new	name_new	ags_old	name_old	change_date_stat
15/2011/0004-R	1	15084490	Teuchern, Stadt	15084185	Gröben	01.01.2011
15/2011/0004-R	1	15084490	Teuchern, Stadt	15084190	Gröbitz	01.01.2011
15/2011/0004-R	1	15084490	Teuchern, Stadt	15084270	Krauschwitz	01.01.2011
15/2011/0004-R	1	15084490	Teuchern, Stadt	15084365	Nessa	01.01.2011
15/2011/0004-R	1	15084490	Teuchern, Stadt	15084400	Prittitz	01.01.2011
15/2011/0004-R	3	15084490	Teuchern, Stadt	15084490	Teuchern, Stadt	01.01.2011
15/2011/0004-R	1	15084490	Teuchern, Stadt	15084505	Trebnitz	01.01.2011
15/2011/0005-R	1	15085235	Quedlinburg, Stadt	15085035	Bad Suderode	01.01.2011
15/2011/0005-R	1	15085235	Quedlinburg, Stadt	15085120	Gernrode, Stadt	01.01.2011
15/2011/0005-R	1	15085235	Quedlinburg, Stadt	15085255	Rieder	01.01.2011
15/2011/0006-R	1	15085330	Thale, Stadt	15085010	Allrode	01.01.2011
15/2011/0007-R	1	15088216	Löbejün-Wettin, Stadt	15088055	Brachwitz	01.01.2011
15/2011/0007-R	1	15088216	Löbejün-Wettin, Stadt	15088075	Döblitz	01.01.2011
15/2011/0007-R	1	15088216	Löbejün-Wettin, Stadt	15088080	Domnitz	01.01.2011
15/2011/0007-R	1	15088216	Löbejün-Wettin, Stadt	15088120	Gimritz	01.01.2011
15/2011/0007-R	1	15088216	Löbejün-Wettin, Stadt	15088215	Löbejün, Stadt	01.01.2011
15/2011/0007-R	1	15088216	Löbejün-Wettin, Stadt	15088240	Nauendorf	01.01.2011
15/2011/0007-R	1	15088216	Löbejün-Wettin, Stadt	15088255	Neutz-Lettewitz	01.01.2011
15/2011/0007-R	1	15088216	Löbejün-Wettin, Stadt	15088300	Plötz	01.01.2011
15/2011/0007-R	1	15088216	Löbejün-Wettin, Stadt	15088315	Rothenburg	01.01.2011
15/2011/0007-R	1	15088216	Löbejün-Wettin, Stadt	15088380	Wettin, Stadt	01.01.2011
15/2011/0008-R	1	15090435	Rochau	15090305	Klein Schwechten	01.01.2011
15/2011/0009-R	3	15091010	Annaburg, Stadt	15091010	Annaburg, Stadt	01.01.2011
15/2011/0009-R	1	15091010	Annaburg, Stadt	15091015	Axien	01.01.2011
15/2011/0009-R	1	15091010	Annaburg, Stadt	15091025	Bethau	01.01.2011
15/2011/0009-R	1	15091010	Annaburg, Stadt	15091125	Groß Naundorf	01.01.2011
15/2011/0009-R	1	15091010	Annaburg, Stadt	15091190	Labrun	01.01.2011
15/2011/0009-R	1	15091010	Annaburg, Stadt	15091195	Lebien	01.01.2011
15/2011/0009-R	1	15091010	Annaburg, Stadt	15091245	Plossig	01.01.2011
15/2011/0009-R	1	15091010	Annaburg, Stadt	15091250	Prettin, Stadt	01.01.2011
15/2011/0010-R	3	15091110	Gräfenhainichen, Stadt	15091110	Gräfenhainichen, Stadt	01.01.2011
15/2011/0010-R	1	15091110	Gräfenhainichen, Stadt	15091220	Möhlau	01.01.2011
15/2011/0010-R	1	15091110	Gräfenhainichen, Stadt	15091295	Schköna	01.01.2011
15/2011/0010-R	1	15091110	Gräfenhainichen, Stadt	15091350	Tornau	01.01.2011
15/2011/0010-R	1	15091110	Gräfenhainichen, Stadt	15091405	Zschornewitz	01.01.2011
15/2011/0011-R	1	15091241	Oranienbaum-Wörlitz, Stadt	15091035	Brandhorst	01.01.2011
15/2011/0011-R	1	15091241	Oranienbaum-Wörlitz, Stadt	15091105	Gohrau	01.01.2011
15/2011/0011-R	1	15091241	Oranienbaum-Wörlitz, Stadt	15091120	Griesen	01.01.2011
15/2011/0011-R	1	15091241	Oranienbaum-Wörlitz, Stadt	15091130	Horstdorf	01.01.2011
15/2011/0011-R	1	15091241	Oranienbaum-Wörlitz, Stadt	15091155	Kakau	01.01.2011
15/2011/0011-R	1	15091241	Oranienbaum-Wörlitz, Stadt	15091240	Oranienbaum, Stadt	01.01.2011
15/2011/0011-R	1	15091241	Oranienbaum-Wörlitz, Stadt	15091280	Rehsen	01.01.2011
15/2011/0011-R	1	15091241	Oranienbaum-Wörlitz, Stadt	15091285	Riesigk	01.01.2011
15/2011/0011-R	1	15091241	Oranienbaum-Wörlitz, Stadt	15091365	Vockerode	01.01.2011
15/2011/0011-R	1	15091241	Oranienbaum-Wörlitz, Stadt	15091380	Wörlitz, Stadt	01.01.2011
15/2011/0012-R	1	15091391	Zahna-Elster, Stadt	15091070	Dietrichsdorf	01.01.2011
15/2011/0012-R	1	15091391	Zahna-Elster, Stadt	15091085	Elster (Elbe)	01.01.2011
15/2011/0012-R	1	15091391	Zahna-Elster, Stadt	15091095	Gadegast	01.01.2011
15/2011/0012-R	1	15091145	Jessen (Elster), Stadt	15091170	Klöden	01.01.2011
15/2011/0012-R	1	15091391	Zahna-Elster, Stadt	15091200	Leetza	01.01.2011
15/2011/0012-R	1	15091391	Zahna-Elster, Stadt	15091205	Listerfehrda	01.01.2011
15/2011/0012-R	1	15091391	Zahna-Elster, Stadt	15091230	Mühlanger	01.01.2011
15/2011/0012-R	1	15091145	Jessen (Elster), Stadt	15091310	Schützberg	01.01.2011
15/2011/0012-R	1	15091391	Zahna-Elster, Stadt	15091390	Zahna, Stadt	01.01.2011
15/2011/0012-R	1	15091391	Zahna-Elster, Stadt	15091395	Zemnick	01.01.2011
15/2011/0012-R	1	15091391	Zahna-Elster, Stadt	15091400	Zörnigall	01.01.2011
15/2011/0013-R	4	15088216	Wettin-Löbejün, Stadt	15088216	Löbejün-Wettin, Stadt	01.05.2011
09/2011/0012-R	4	09179145	Puchheim, St	09179145	Puchheim	01.06.2011
07/2011/0001-R	4	07232123	Speicher, Stadt	07232123	Speicher	01.06.2011
09/2011/0013-R	4	09179142	Olching, St	09179142	Olching	2011-07-01 00:00:00
13/2011/0007-R	1	13058119	Wedendorfersee	13058056	Köchelstorf	2011-07-01 00:00:00
13/2011/0007-R	1	13058119	Wedendorfersee	13058107	Wedendorf	2011-07-01 00:00:00
13/2011/0008-R	1	13060080	Tramm	13060025	Göhren	2011-07-01 00:00:00
13/2011/0009-R	3	13058014	Boltenhagen	13058014	Boltenhagen	2011-07-01 00:00:00
14/2011/0011-R	3	14522080	Döbeln, Stadt	14522080	Döbeln, Stadt	2011-07-01 00:00:00
14/2011/0011-R	1	14522080	Döbeln, Stadt	14522100	Ebersbach	2011-07-01 00:00:00
15/2011/0016-R	4	15084013	Meineweh	15084013	Anhalt Süd	2011-08-01 00:00:00
05/2010/0002-R	4	05754044	Verl, Stadt	05754044	Verl	2011-08-01 00:00:00
05/2011/0001-R	4	05362016	Elsdorf, Stadt	05362016	Elsdorf	2011-08-01 00:00:00
15/2011/0017-R	3	15086140	Möckern, Stadt	15086140	Möckern, Stadt	2011-09-01 00:00:00
03/2011/0017-R	4	03351022	Wienhausen, Klostergemeinde	03351022	Wienhausen	2011-09-01 00:00:00
13/2011/0010-R	3	13075039	Greifswald, Hansestadt	13001000	Greifswald, Hansestadt	2011-09-01 00:00:00
13/2011/0010-R	3	13071107	Neubrandenburg, Stadt	13002000	Neubrandenburg, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13073088	Stralsund, Hansestadt	13005000	Stralsund, Hansestadt	2011-09-01 00:00:00
13/2011/0010-R	3	13074087	Wismar, Hansestadt	13006000	Wismar, Hansestadt	2011-09-01 00:00:00
13/2011/0010-R	3	13072006	Bad Doberan, Stadt	13051004	Bad Doberan, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13072036	Graal-Müritz	13051022	Graal-Müritz	2011-09-01 00:00:00
13/2011/0010-R	3	13072058	Kröpelin, Stadt	13051041	Kröpelin, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13072060	Kühlungsborn, Stadt	13051042	Kühlungsborn, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13072074	Neubukow, Stadt	13051047	Neubukow, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13072091	Sanitz	13051068	Sanitz	2011-09-01 00:00:00
13/2011/0010-R	3	13072093	Satow	13051086	Satow	2011-09-01 00:00:00
13/2011/0010-R	3	13072029	Dummerstorf	13051089	Dummerstorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072001	Admannshagen-Bargeshagen	13051001	Admannshagen-Bargeshagen	2011-09-01 00:00:00
13/2011/0010-R	3	13072007	Bartenshagen-Parkentin	13051006	Bartenshagen-Parkentin	2011-09-01 00:00:00
13/2011/0010-R	3	13072017	Börgerende-Rethwisch	13051013	Börgerende-Rethwisch	2011-09-01 00:00:00
13/2011/0010-R	3	13072047	Hohenfelde	13051028	Hohenfelde	2011-09-01 00:00:00
13/2011/0010-R	3	13072075	Nienhagen	13051049	Nienhagen	2011-09-01 00:00:00
13/2011/0010-R	3	13072083	Reddelich	13051059	Reddelich	2011-09-01 00:00:00
13/2011/0010-R	3	13072086	Retschow	13051063	Retschow	2011-09-01 00:00:00
13/2011/0010-R	3	13072099	Steffenshagen	13051074	Steffenshagen	2011-09-01 00:00:00
13/2011/0010-R	3	13072117	Wittenbeck	13051083	Wittenbeck	2011-09-01 00:00:00
13/2011/0010-R	3	13072019	Broderstorf	13051015	Broderstorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072054	Klein Kussewitz	13051037	Klein Kussewitz	2011-09-01 00:00:00
13/2011/0010-R	3	13072070	Mandelshagen	13051045	Mandelshagen	2011-09-01 00:00:00
13/2011/0010-R	3	13072081	Poppendorf	13051054	Poppendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072087	Roggentin	13051064	Roggentin	2011-09-01 00:00:00
13/2011/0010-R	3	13072100	Steinfeld	13051075	Steinfeld	2011-09-01 00:00:00
13/2011/0010-R	3	13072108	Thulendorf	13051079	Thulendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072002	Alt Bukow	13051002	Alt Bukow	2011-09-01 00:00:00
13/2011/0010-R	3	13072008	Bastorf	13051007	Bastorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072014	Biendorf	13051010	Biendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072052	Kirch Mulsow	13051036	Kirch Mulsow	2011-09-01 00:00:00
13/2011/0010-R	3	13072085	Rerik, Stadt	13051062	Rerik, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13072005	Am Salzhaff	13051087	Am Salzhaff	2011-09-01 00:00:00
13/2011/0010-R	3	13072022	Carinerland	13051088	Carinerland	2011-09-01 00:00:00
13/2011/0010-R	3	13072012	Bentwisch	13051009	Bentwisch	2011-09-01 00:00:00
13/2011/0010-R	3	13072015	Blankenhagen	13051011	Blankenhagen	2011-09-01 00:00:00
13/2011/0010-R	3	13072032	Gelbensande	13051020	Gelbensande	2011-09-01 00:00:00
13/2011/0010-R	3	13072072	Mönchhagen	13051046	Mönchhagen	2011-09-01 00:00:00
13/2011/0010-R	3	13072088	Rövershagen	13051066	Rövershagen	2011-09-01 00:00:00
13/2011/0010-R	3	13072011	Benitz	13051008	Benitz	2011-09-01 00:00:00
13/2011/0010-R	3	13072018	Bröbberow	13051014	Bröbberow	2011-09-01 00:00:00
13/2011/0010-R	3	13072051	Kassow	13051033	Kassow	2011-09-01 00:00:00
13/2011/0010-R	3	13072090	Rukieten	13051067	Rukieten	2011-09-01 00:00:00
13/2011/0010-R	3	13072095	Schwaan, Stadt	13051071	Schwaan, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13072110	Vorbeck	13051080	Vorbeck	2011-09-01 00:00:00
13/2011/0010-R	3	13072116	Wiendorf	13051082	Wiendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072030	Elmenhorst/Lichtenhagen	13051019	Elmenhorst/Lichtenhagen	2011-09-01 00:00:00
13/2011/0010-R	3	13072057	Kritzmow	13051040	Kritzmow	2011-09-01 00:00:00
13/2011/0010-R	3	13072064	Lambrechtshagen	13051043	Lambrechtshagen	2011-09-01 00:00:00
13/2011/0010-R	3	13072077	Papendorf	13051051	Papendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072080	Pölchow	13051053	Pölchow	2011-09-01 00:00:00
13/2011/0010-R	3	13072098	Stäbelow	13051073	Stäbelow	2011-09-01 00:00:00
13/2011/0010-R	3	13072121	Ziesendorf	13051085	Ziesendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072021	Cammin	13051016	Cammin	2011-09-01 00:00:00
13/2011/0010-R	3	13072034	Gnewitz	13051021	Gnewitz	2011-09-01 00:00:00
13/2011/0010-R	3	13072037	Grammow	13051023	Grammow	2011-09-01 00:00:00
13/2011/0010-R	3	13072076	Nustrow	13051050	Nustrow	2011-09-01 00:00:00
13/2011/0010-R	3	13072097	Selpin	13051072	Selpin	2011-09-01 00:00:00
13/2011/0010-R	3	13072102	Stubbendorf	13051076	Stubbendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13072105	Tessin, Stadt	13051077	Tessin, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13072107	Thelkow	13051078	Thelkow	2011-09-01 00:00:00
13/2011/0010-R	3	13072118	Zarnewanz	13051084	Zarnewanz	2011-09-01 00:00:00
13/2011/0010-R	3	13071027	Dargun, Stadt	13052017	Dargun, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13071029	Demmin, Hansestadt	13052018	Demmin, Hansestadt	2011-09-01 00:00:00
13/2011/0010-R	3	13075030	Düvier	13052020	Düvier	2011-09-01 00:00:00
13/2011/0010-R	3	13075036	Görmin	13052026	Görmin	2011-09-01 00:00:00
13/2011/0010-R	3	13075082	Loitz, Stadt	13052049	Loitz, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13075123	Sassen-Trantow	13052098	Sassen-Trantow	2011-09-01 00:00:00
13/2011/0010-R	3	13075002	Alt Tellin	13052001	Alt Tellin	2011-09-01 00:00:00
13/2011/0010-R	3	13075009	Bentzin	13052008	Bentzin	2011-09-01 00:00:00
13/2011/0010-R	3	13075023	Daberkow	13052016	Daberkow	2011-09-01 00:00:00
13/2011/0010-R	3	13075054	Jarmen, Stadt	13052039	Jarmen, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13075070	Kruckow	13052046	Kruckow	2011-09-01 00:00:00
13/2011/0010-R	3	13075134	Tutow	13052078	Tutow	2011-09-01 00:00:00
13/2011/0010-R	3	13075140	Völschow	13052083	Völschow	2011-09-01 00:00:00
13/2011/0010-R	3	13071008	Beggerow	13052007	Beggerow	2011-09-01 00:00:00
13/2011/0010-R	3	13071064	Hohenbollentin	13052035	Hohenbollentin	2011-09-01 00:00:00
13/2011/0010-R	3	13071089	Lindenberg	13052048	Lindenberg	2011-09-01 00:00:00
13/2011/0010-R	3	13071096	Meesiger	13052051	Meesiger	2011-09-01 00:00:00
13/2011/0010-R	3	13071072	Kentzlin	13052054	Kentzlin	2011-09-01 00:00:00
13/2011/0010-R	3	13071112	Nossendorf	13052056	Nossendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13071128	Sarow	13052067	Sarow	2011-09-01 00:00:00
13/2011/0010-R	3	13071131	Schönfeld	13052070	Schönfeld	2011-09-01 00:00:00
13/2011/0010-R	3	13071139	Sommersdorf	13052073	Sommersdorf	2011-09-01 00:00:00
13/2011/0010-R	3	13071150	Verchen	13052082	Verchen	2011-09-01 00:00:00
13/2011/0010-R	3	13071157	Warrenzin	13052085	Warrenzin	2011-09-01 00:00:00
13/2011/0010-R	3	13071014	Borrentin	13052093	Borrentin	2011-09-01 00:00:00
13/2011/0010-R	3	13071065	Hohenmocker	13052094	Hohenmocker	2011-09-01 00:00:00
13/2011/0010-R	3	13071076	Kletzin	13052095	Kletzin	2011-09-01 00:00:00
13/2011/0010-R	3	13071136	Siedenbrünzow	13052096	Siedenbrünzow	2011-09-01 00:00:00
13/2011/0010-R	3	13071148	Utzedel	13052097	Utzedel	2011-09-01 00:00:00
13/2011/0010-R	3	13071002	Altenhagen	13052002	Altenhagen	2011-09-01 00:00:00
13/2011/0010-R	3	13071004	Altentreptow, Stadt	13052003	Altentreptow, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13071006	Bartow	13052004	Bartow	2011-09-01 00:00:00
13/2011/0010-R	3	13071016	Breesen	13052011	Breesen	2011-09-01 00:00:00
13/2011/0010-R	3	13071017	Breest	13052012	Breest	2011-09-01 00:00:00
13/2011/0010-R	3	13071022	Burow	13052015	Burow	2011-09-01 00:00:00
13/2011/0010-R	3	13071041	Gnevkow	13052024	Gnevkow	2011-09-01 00:00:00
13/2011/0010-R	3	13071044	Golchen	13052025	Golchen	2011-09-01 00:00:00
13/2011/0010-R	3	13071049	Grapzow	13052029	Grapzow	2011-09-01 00:00:00
13/2011/0010-R	3	13071050	Grischow	13052030	Grischow	2011-09-01 00:00:00
13/2011/0010-R	3	13071057	Groß Teetzleben	13052032	Groß Teetzleben	2011-09-01 00:00:00
13/2011/0010-R	3	13071059	Gültz	13052033	Gültz	2011-09-01 00:00:00
13/2011/0010-R	3	13071081	Kriesow	13052045	Kriesow	2011-09-01 00:00:00
13/2011/0010-R	3	13071120	Pripsleben	13052059	Pripsleben	2011-09-01 00:00:00
13/2011/0010-R	3	13071125	Röckwitz	13052064	Röckwitz	2011-09-01 00:00:00
13/2011/0010-R	3	13071135	Siedenbollentin	13052071	Siedenbollentin	2011-09-01 00:00:00
13/2011/0010-R	3	13071146	Tützpatz	13052079	Tützpatz	2011-09-01 00:00:00
13/2011/0010-R	3	13071158	Werder	13052086	Werder	2011-09-01 00:00:00
13/2011/0010-R	3	13071160	Wildberg	13052087	Wildberg	2011-09-01 00:00:00
13/2011/0010-R	3	13071163	Wolde	13052088	Wolde	2011-09-01 00:00:00
13/2011/0010-R	3	13071007	Basedow	13052005	Basedow	2011-09-01 00:00:00
13/2011/0010-R	3	13071030	Duckow	13052019	Duckow	2011-09-01 00:00:00
13/2011/0010-R	3	13071032	Faulenrost	13052021	Faulenrost	2011-09-01 00:00:00
13/2011/0010-R	3	13071039	Gielow	13052022	Gielow	2011-09-01 00:00:00
13/2011/0010-R	3	13071084	Kummerow	13052047	Kummerow	2011-09-01 00:00:00
13/2011/0010-R	3	13071092	Malchin, Stadt	13052050	Malchin, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13071109	Neukalen, Stadt	13052055	Neukalen, Stadt	2011-09-01 00:00:00
13/2011/0010-R	3	13071015	Bredenfelde	13052010	Bredenfelde	2011-09-01 00:00:00
13/2011/0010-R	3	13071018	Briggow	13052013	Briggow	2011-09-01 00:00:00
13/2011/0010-R	3	13071048	Grammentin	13052028	Grammentin	2011-09-01 00:00:00
13/2011/0010-R	3	13071060	Gülzow	13052034	Gülzow	2011-09-01 00:00:00
13/2011/0010-R	3	13071068	Ivenack	13052038	Ivenack	2011-09-01 00:00:00
13/2011/0010-R	3	13071070	Jürgenstorf	13052040	Jürgenstorf	2011-09-01 00:00:00
13/2011/0010-R	3	13071074	Kittendorf	13052042	Kittendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13071079	Knorrendorf	13052044	Knorrendorf	2011-09-01 00:00:00
13/2011/0010-R	3	13071102	Mölln	13052053	Mölln	2011-09-01 00:00:00
13/2011/0010-R	3	13071123	Ritzerow	13052063	Ritzerow	2011-09-01 00:00:00
13/2011/0010-R	3	13071127	Rosenow	13052065	Rosenow	2011-09-01 00:00:00
